facilityid,attriblist
2751.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_0', 'Site Access_Drive-In', 'Condition Rating_Good', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Min Num of Vehicles_1.0', 'Drinking Water_Y', 'Paved Parking_Y', 'Location Rating_Good', 'Showers_Y', 'Concessions Gifts_Y', 'Emergency Phone_Y', 'Entrance Station_Y', 'Paved Roads_Y', 'Ice_Y', 'Toilets_Y', 'Trailheads_Y', 'Amphitheater_Y', 'Firewood Vender_Y', 'Laundry Facilities_Y', 'Kennel_Y', 'Wireless Internet_Y', 'Visitor Center_Y']"
1451.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Pull-Through', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Placed on Map_0', 'Equipment Mandatory_True', 'Tent Pad Size_large', 'Food Locker_Y', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
521.0,"['Campfire Allowed_No', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Water Hookup_No', 'Min Num of Vehicles_0']"
551.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Double Driveway_N', 'Min Num of Vehicles_0']"
1060.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Pull-Through', 'Driveway Grade_Severe', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1070.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
535.0,"['Campfire Allowed_No', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Water Hookup_No', 'Min Num of Vehicles_0']"
475.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Proximity to Water_Riverfront', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Electricity Hookup_30 amp', 'Water Hookup_No', 'Min Num of Vehicles_0']"
270.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Capacity/Size Rating_Single', 'Site Size_small', 'Min Num of Vehicles_0']"
547.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1038.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1032.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Tent Pad Size_large', 'Min Num of Vehicles_0']"
2615.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
1037.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1058.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1091.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Min Num of Vehicles_0']"
1033.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1128.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Severe', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Condition Rating_Standard', 'Min Num of Vehicles_0']"
1079.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Min Num of Vehicles_0']"
354.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Pull-Through', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_No', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Electricity Hookup_50 amp', 'Water Hookup_No', 'Min Num of Vehicles_0']"
1056.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1012.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1854.0,"['Campfire Allowed_Yes', 'Driveway Entry_Pull-Through', 'Driveway Grade_Slight', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Full', 'Placed on Map_0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Site Size_small', 'Water Hookup_Yes']"
560.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Parallel', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Proximity to Water_Riverfront', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1086.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1699.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_0', 'Site Access_Drive-In', 'Food Locker_Y', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Site Size_large']"
534.0,"['Campfire Allowed_No', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Water Hookup_No', 'Min Num of Vehicles_0']"
287.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Capacity/Size Rating_Single', 'Site Size_small', 'Min Num of Vehicles_0']"
1059.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1097.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
2018.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
569.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Parallel', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Proximity to Water_Riverfront', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1013.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Min Num of Vehicles_0']"
10008681.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
539.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Proximity to Water_Riverfront', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Min Num of Vehicles_0']"
1102.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
538.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Parallel', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_No', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1089.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Condition Rating_Good', 'Min Num of Vehicles_0']"
2877.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Proximity to Water_Riverfront', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Tent Pad Size_small', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
2802.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Full', 'Placed on Map_0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Condition Rating_Good', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Min Num of Vehicles_1.0', 'Drinking Water_Y', 'Paved Parking_Y', 'Location Rating_Good', 'Showers_Y', 'Concessions Gifts_Y', 'Emergency Phone_Y', 'Entrance Station_Y', 'Paved Roads_Y', 'Toilets_Y', 'Trailheads_Y', 'Amphitheater_Y', 'Firewood Vender_Y', 'Kennel_Y', 'Wireless Internet_Y', 'Visitor Center_Y']"
398.0,"['Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1116.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Condition Rating_Poor', 'Tent Pad Size_small', 'Min Num of Vehicles_0']"
1019.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Severe', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1044.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Tent Pad Size_large', 'Min Num of Vehicles_0']"
562.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
597.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Capacity/Size Rating_Single', 'Site Size_small', 'Min Num of Vehicles_0']"
286.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Capacity/Size Rating_Single', 'Site Size_small', 'Double Driveway_Y', 'Min Num of Vehicles_0']"
524.0,"['Campfire Allowed_No', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Water Hookup_No', 'Min Num of Vehicles_0']"
16232.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_large', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Min Num of Vehicles_0']"
326.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Capacity/Size Rating_Single', 'Site Size_small', 'Min Num of Vehicles_0']"
394.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Slight', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Electricity Hookup_30 amp', 'Water Hookup_No', 'Min Num of Vehicles_0']"
277.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Capacity/Size Rating_Single', 'Site Size_small', 'Min Num of Vehicles_0']"
1065.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Condition Rating_Good', 'Site Rating_Preferred', 'Min Num of Vehicles_0']"
10008679.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1069.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1043.0,"['Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Severe', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
2663.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Tent Pad Size_small', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
2160.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_0', 'Equipment Mandatory_0', 'Tent Pad Size_large', 'Food Locker_Y', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
483.0,"['Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
2722.0,"['Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Shade_Yes', 'Placed on Map_0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Tent Pad Size_small', 'Min Num of Vehicles_0']"
555.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1026.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
1014.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of Vehicles_0']"
10008680.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
2599.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Tent Pad Size_small', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
1018.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Condition Rating_Good', 'Min Num of Vehicles_0']"
2569.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1022.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_small', 'Site Access_Hike-In', 'Min Num of Vehicles_0']"
16330.0,"['Campfire Allowed_Yes', 'Checkin Time_late', 'Checkout Time_late', 'Driveway Entry_Back-In', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Site Size_small', 'Grills BBQ Fire_Y', 'Electricity Hookup_50 amp', 'Water Hookup_Yes', 'Tables_Y', 'Min Num of Vehicles_0']"
522.0,"['Campfire Allowed_No', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Hike In Distance to Site_large', 'Site Access_Hike-In', 'Water Hookup_No', 'Min Num of Vehicles_0']"
10008691.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
2915.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Back-In', 'Driveway Grade_Moderate', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Tent Pad Size_small', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
2787.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Pull-Through', 'Driveway Grade_Slight', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_Full', 'Placed on Map_0', 'Equipment Mandatory_0', 'Site Access_Drive-In', 'Condition Rating_Good', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Min Num of Vehicles_1.0', 'Drinking Water_Y', 'Paved Parking_Y', 'Location Rating_Good', 'Showers_Y', 'Concessions Gifts_Y', 'Emergency Phone_Y', 'Entrance Station_Y', 'Paved Roads_Y', 'Ice_Y', 'Toilets_Y', 'Trailheads_Y', 'Amphitheater_Y', 'Firewood Vender_Y', 'Laundry Facilities_Y', 'Kennel_Y', 'Wireless Internet_Y', 'Visitor Center_Y']"
10008684.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
14569.0,"['Checkin Time_late', 'Checkout Time_late', 'Driveway Entry_Pull-Through', 'Driveway Surface_Paved', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_large', 'Pets Allowed_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Min Num of People_single', 'Capacity/Size Rating_Single', 'Electricity Hookup_50 amp', 'Water Hookup_Yes', 'Sewer Hookup_Y', 'Min Num of Vehicles_0']"
10008689.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1105.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
1458.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Driveway Entry_Parallel', 'Driveway Surface_Gravel', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Pets Allowed_Yes', 'Placed on Map_0', 'Equipment Mandatory_True', 'Tent Pad Size_large', 'Food Locker_Y', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Min Num of Vehicles_0']"
2648.0,"['Campfire Allowed_Yes', 'Checkin Time_early', 'Checkout Time_early', 'Max Num of People_small', 'Max Num of Vehicles_small', 'Max Vehicle Length_small', 'Pets Allowed_Yes', 'Shade_Yes', 'Placed on Map_1.0', 'Equipment Mandatory_True', 'Site Access_Drive-In', 'Tent Pad Size_small', 'Min Num of People_single', 'Grills BBQ Fire_Y', 'Tables_Y', 'Tent Pad_Y', 'Double Driveway_N', 'Min Num of Vehicles_0']"
10008682.0,"['Placed on Map_0', 'Equipment Mandatory_0', 'Min Num of Vehicles_0']"
